date,open,high,low,close,volume
2019-01-02,175.41,176.3,174.17,176.06,2571462
2019-01-03,175.45,176.45,174.41,174.9,3728238
2019-01-04,176.03,179.2,175.69,178.28,3194259
2019-01-07,178.14,181.88,178.14,180.22,3282952
2019-01-08,181.96,182.29,179.91,180.6,2941377
2019-01-09,180.56,180.9,179.19,180.29,2680712
2019-01-10,179.84,181.88,179.32,181.55,2498483
2019-01-11,180.59,182.4,180.46,182.37,2348922
2019-01-14,181.42,181.75,180.69,181.22,1886302
2019-01-15,181.47,183.21,180.74,181.02,3860212
2019-01-16,180.94,181.53,179.14,179.35,3376029
2019-01-17,179.25,181.11,179.03,181.11,3061038
2019-01-18,183.04,183.26,180.94,182.57,3497959
2019-01-22,182.25,185.48,182.25,184.57,3190315
2019-01-23,184.78,186.17,184.11,186.09,2530657
2019-01-24,186.86,187.88,185.94,187.37,3214190
2019-01-25,188.77,189.42,183.93,184.0,4408751
2019-01-28,183.06,183.72,181.83,183.6,4138677
2019-01-29,183.28,183.72,180.97,182.17,3666741
2019-01-30,182.92,187.79,178.67,181.77,9489921
2019-01-31,180.25,181.85,176.87,178.78,10440122
2019-02-01,179.55,180.49,176.48,176.72,6529191
2019-02-04,177.29,177.78,175.66,177.55,4533792
2019-02-05,177.71,179.42,177.22,177.57,4495881
2019-02-06,177.55,177.55,175.99,176.18,3965233
2019-02-07,176.0,176.26,174.31,175.28,4176269
2019-02-08,174.77,175.47,174.4,174.75,4051647
2019-02-11,175.24,175.9,174.17,174.26,3216447
2019-02-12,174.79,175.28,173.8,173.97,4692769
2019-02-13,174.0,174.66,173.75,174.15,5283032
2019-02-14,173.93,176.44,173.41,175.87,4428976
2019-02-15,177.28,179.98,177.01,179.97,4648604
2019-02-19,181.11,181.9,179.16,179.25,4765391
2019-02-20,179.47,180.92,179.34,180.49,3707411
2019-02-21,180.45,183.34,180.4,182.81,4391022
2019-02-22,182.98,183.41,182.0,183.17,3073495
2019-02-25,183.93,184.71,182.41,182.61,3090787
2019-02-26,183.44,183.81,182.47,183.21,2219087
2019-02-27,183.07,184.06,182.84,183.36,2261701
2019-02-28,182.13,183.98,182.01,183.84,3298206
2019-03-01,184.59,185.65,184.07,185.05,2690988
2019-03-04,184.55,184.73,179.7,180.59,4899760
2019-03-05,180.6,181.75,180.35,181.35,3362509
2019-03-06,182.0,183.46,181.9,182.03,2083946
2019-03-07,182.12,182.39,179.95,180.52,3268106
2019-03-08,179.75,180.0,178.27,179.5,2757219
2019-03-11,180.0,181.12,179.8,181.08,2071481
2019-03-12,181.67,182.1,180.66,181.83,2191830
2019-03-13,182.52,183.18,181.7,182.06,2612135
