date,open,high,low,close,volume
2019-01-02,156.5,157.743333,153.923333,155.343333,2396127
2019-01-03,153.28,154.5,148.82,150.08,2799450
2019-01-04,152.693333,159.196667,152.243333,157.226667,2759841
2019-01-07,157.333333,161.63,157.223333,159.48,2177457
2019-01-08,161.233333,161.863333,157.016667,160.996667,2241660
2019-01-09,167.0,173.163333,164.656667,172.37,4309245
2019-01-10,170.156667,173.24,170.063333,172.69,2942949
2019-01-11,171.666667,172.196667,167.106667,168.44,2971410
2019-01-14,167.0,168.23,166.346667,167.57,1920123
2019-01-15,167.706667,172.146667,167.706667,171.82,2603775
2019-01-16,172.816667,175.276667,171.936667,171.976667,1886274
2019-01-17,170.97,178.376667,170.41,178.093333,2963172
2019-01-18,179.8,181.25,175.9,180.85,3112710
2019-01-22,179.02,179.883333,177.083333,178.926667,2186436
2019-01-23,178.746667,179.513333,173.803333,176.65,2279595
2019-01-24,178.0,178.91,176.22,178.706667,1964367
2019-01-25,172.0,175.3,169.61,171.68,6069030
2019-01-28,169.7,170.366667,165.013333,165.576667,2828556
2019-01-29,165.67,167.413333,162.213333,164.75,2529333
2019-01-30,165.76,169.766667,163.963333,169.493333,2197359
2019-01-31,170.053333,175.32,169.08,174.546667,3026796
2019-02-01,174.283333,176.0,172.666667,174.883333,2148519
2019-02-04,174.19,174.413333,172.473333,174.143333,1296915
2019-02-05,173.963333,175.94,172.68,174.296667,1730064
2019-02-06,173.786667,174.623333,171.1,173.983333,1517046
2019-02-07,172.243333,173.333333,169.136667,169.786667,2123679
2019-02-08,168.216667,172.493333,167.33,172.35,1758144
2019-02-11,173.896667,176.976667,173.333333,176.486667,2766015
2019-02-12,177.35,181.5,177.016667,179.903333,2097096
2019-02-13,176.663333,179.903333,175.453333,177.823333,1918476
2019-02-14,176.946667,179.403333,175.053333,178.693333,1400469
2019-02-15,180.31,182.87,179.553333,182.833333,2044728
2019-02-19,181.023333,183.163333,180.446667,182.723333,2005416
2019-02-20,182.556667,183.333333,181.506667,183.216667,1693428
2019-02-21,182.566667,184.12,180.743333,183.29,1716435
2019-02-22,183.873333,185.923333,183.366667,183.953333,1694181
2019-02-25,185.0,186.316667,184.21,184.463333,1507458
2019-02-26,183.743333,183.743333,181.31,182.82,1371273
2019-02-27,181.936667,183.853333,180.503333,183.136667,1506798
2019-02-28,182.45,184.943333,182.153333,182.536667,2285520
2019-03-01,183.93,188.103333,183.166667,186.183333,2271852
2019-03-04,186.336667,187.333333,180.47,183.31,1508025
2019-03-05,183.373333,183.646667,181.943333,182.203333,1148262
2019-03-06,182.333333,182.94,178.176667,178.836667,1541265
2019-03-07,178.79,178.79,174.56,177.72,2139651
2019-03-08,175.366667,178.176667,175.0,177.92,1674378
2019-03-11,178.896667,181.676667,178.34,180.983333,1550220
2019-03-12,181.9,184.066667,180.8,183.376667,1557795
2019-03-13,183.716667,186.9,183.666667,185.72,1437738
2019-03-14,185.666667,186.473333,183.156667,186.243333,1696200
2019-03-15,186.796667,186.996667,185.013333,186.07,3844053
2019-03-18,186.156667,186.623333,184.363333,186.496667,1724625
2019-03-19,186.666667,188.473333,185.136667,187.573333,1679286
2019-03-20,187.666667,190.573333,186.996667,189.786667,1959228
2019-03-21,189.263333,193.076667,188.91,192.66,1538706
2019-03-22,191.22,191.426667,186.916667,187.086667,1688169
2019-03-25,187.0,188.373333,185.866667,187.573333,1186146
2019-03-26,189.486667,191.076667,188.406667,189.213333,1173399
2019-03-27,188.523333,189.21,184.003333,186.09,1432710
2019-03-28,186.193333,187.993333,184.93,187.63,984840
2019-03-29,188.566667,190.663333,187.216667,190.193333,1521327
2019-04-01,191.666667,193.283333,190.936667,191.846667,1741197
2019-04-02,193.0,193.263333,191.703333,191.993333,1737669
2019-04-03,192.99,193.416667,191.346667,192.086667,1864020
2019-04-04,192.386667,192.386667,186.6,190.093333,1965549
2019-04-05,191.506667,192.646667,190.896667,191.906667,1356684
2019-04-08,191.486667,192.956667,189.2,192.78,1509678
2019-04-09,192.456667,193.85,192.013333,193.126667,1478781
2019-04-10,193.196667,195.616667,191.67,195.296667,1508724
2019-04-11,195.296667,195.52,192.476667,194.876667,1161924
2019-04-12,195.993333,196.44,193.583333,194.283333,1137234
2019-04-15,195.146667,195.443333,191.686667,192.27,1601253
2019-04-16,194.03,194.163333,185.93,187.143333,2602827
2019-04-17,188.333333,188.583333,173.89,175.0,5093535
2019-04-18,176.666667,179.266667,174.513333,176.02,7310532
2019-04-22,166.633333,168.623333,162.22,163.686667,11266800
2019-04-23,165.326667,167.766667,162.473333,166.806667,6303738
2019-04-24,168.333333,170.556667,167.0,169.38,4776882
2019-04-25,171.043333,173.933333,169.603333,172.593333,4370760
2019-04-26,173.83,174.796667,170.67,173.036667,2122599
2019-04-29,173.333333,174.0,169.973333,170.113333,2258010
2019-04-30,170.59,171.203333,169.496667,170.21,2109801
2019-05-01,170.536667,170.666667,165.51,165.683333,2824338
2019-05-02,165.486667,168.703333,165.333333,167.37,2431563
2019-05-03,168.823333,169.766667,168.11,169.313333,1387365
2019-05-06,165.713333,169.63,165.563333,169.493333,2269701
2019-05-07,167.6,168.333333,163.073333,163.77,3519096
2019-05-08,163.77,166.666667,161.016667,165.233333,2474799
2019-05-09,163.51,165.713333,161.666667,165.353333,2092551
2019-05-10,164.496667,166.066667,160.86,165.103333,2018637
2019-05-13,160.836667,161.97,158.866667,159.583333,2782818
2019-05-14,160.603333,164.23,160.603333,162.45,1688025
2019-05-15,161.8,163.93,161.22,163.046667,1300713
2019-05-16,163.3,166.596667,163.166667,163.91,1792137
2019-05-17,163.04,165.613333,161.676667,163.38,1394343
2019-05-20,162.216667,162.8,160.043333,161.073333,1923843
2019-05-21,162.543333,164.333333,160.956667,161.186667,1725504
2019-05-22,161.006667,163.266667,160.196667,161.79,1555686
2019-05-23,160.836667,160.85,155.88,157.926667,3433827
2019-05-24,158.463333,159.633333,157.21,158.843333,2324481
2019-05-28,158.45,161.23,156.99,157.073333,2719212
2019-05-29,156.433333,158.21,155.78,157.31,2087127
2019-05-30,157.566667,160.25,157.316667,159.073333,1434831
2019-05-31,156.186667,157.163333,154.313333,154.95,2552865
2019-06-03,154.28,156.0,151.716667,152.756667,3469752
2019-06-04,154.6,158.26,154.16,158.143333,2300829
2019-06-05,159.79,161.923333,159.18,161.686667,3245685
2019-06-06,161.686667,162.936667,160.153333,161.746667,1766457
2019-06-07,162.153333,166.625,161.786667,166.346667,2534163
2019-06-10,166.866667,172.023333,166.866667,169.906667,4415040
2019-06-11,170.906667,172.173333,167.526667,168.853333,2270775
2019-06-12,168.593333,169.95,166.576667,167.306667,1712535
2019-06-13,167.963333,169.253333,166.966667,168.533333,1296030
2019-06-14,167.493333,168.333333,163.666667,165.513333,1925004
2019-06-17,166.166667,169.113333,166.0,169.05,1840707
2019-06-18,170.0,172.976667,169.186667,172.426667,2490240
2019-06-19,172.076667,174.2,170.933333,173.98,1598127
2019-06-20,175.0,177.94,174.67,177.683333,2682876
2019-06-21,176.703333,176.74,173.84,175.743333,3310833
2019-06-24,176.0,176.956667,175.06,175.266667,1955220
2019-06-25,175.333333,175.69,173.056667,173.51,2030469
2019-06-26,174.513333,174.513333,170.263333,171.24,1397070
2019-06-27,172.376667,173.333333,169.843333,172.586667,1246002
2019-06-28,172.646667,174.996667,171.0,174.85,1835184
2019-07-01,177.333333,178.333333,175.323333,176.436667,1204446
2019-07-02,176.34,177.17,174.403333,176.506667,1830780
2019-07-03,176.666667,180.153333,176.173333,179.06,1459749
2019-07-05,177.34,179.666667,175.61,179.083333,1296276
2019-07-08,178.21,178.21,176.406667,177.72,1396035
2019-07-09,176.336667,177.546667,175.436667,176.09,1912851
2019-07-10,176.666667,179.19,176.356667,177.426667,2476896
2019-07-11,178.03,179.273333,177.546667,178.666667,1207485
2019-07-12,177.07,177.07,173.503333,175.416667,2198610
2019-07-15,176.343333,178.076667,175.533333,175.916667,1276647
2019-07-16,175.706667,176.783333,171.42,171.853333,2708034
2019-07-17,172.173333,175.61,172.173333,174.5,2050623
2019-07-18,174.166667,179.073333,173.796667,178.876667,2558022
2019-07-19,177.75,181.616667,175.123333,176.27,4262604
2019-07-22,178.0,179.636667,176.036667,178.5,1962882
2019-07-23,177.38,180.0,176.373333,179.263333,2017590
2019-07-24,178.576667,181.27,177.636667,181.013333,1904100
2019-07-25,179.43,180.0,176.696667,177.23,1751439
2019-07-26,177.806667,178.0,174.653333,175.876667,1377417
2019-07-29,176.196667,176.863333,174.333333,176.536667,1078845
2019-07-30,175.396667,178.363333,175.183333,177.213333,1222803
2019-07-31,177.006667,177.056667,171.67,173.17,1779837
2019-08-01,173.496667,177.633333,172.216667,174.65,1851159
2019-08-02,173.43,173.96,169.806667,171.2,2204799
2019-08-05,167.083333,167.663333,162.286667,163.82,2611191
2019-08-06,164.79,168.16,164.253333,167.923333,1960449
2019-08-07,166.41,169.113333,164.463333,168.453333,1475136
2019-08-08,169.866667,173.213333,169.136667,173.136667,1385427
2019-08-09,172.03,172.88,169.346667,171.833333,1154967
2019-08-12,171.0,172.253333,169.336667,169.96,1089969
2019-08-13,169.303333,173.656667,167.666667,172.666667,1523781
2019-08-14,170.166667,171.08,166.666667,166.82,1867395
2019-08-15,167.78,169.166667,165.03,166.623333,1491144
2019-08-16,168.316667,168.333333,164.47,165.15,2912892
2019-08-19,167.833333,167.833333,162.896667,165.166667,3060180
2019-08-20,165.88,166.666667,164.13,165.943333,2085537
2019-08-21,167.166667,168.273333,166.666667,167.093333,1218159
2019-08-22,167.333333,167.936667,165.2,166.756667,1107864
2019-08-23,166.326667,167.326667,160.666667,161.526667,2095254
2019-08-26,163.286667,163.743333,160.866667,163.696667,1442208
2019-08-27,165.0,166.63,164.08,165.006667,1638252
2019-08-28,164.0,167.636667,164.0,167.083333,1787592
2019-08-29,168.56,170.166667,167.65,169.386667,1315533
2019-08-30,170.13,171.216667,169.35,170.446667,1750329
2019-09-03,168.41,169.936667,163.363333,164.646667,2682261
2019-09-04,165.78,166.35,163.113333,165.406667,1452111
2019-09-05,167.226667,171.0,166.326667,169.39,1878060
2019-09-06,169.816667,170.046667,167.333333,168.42,1875639
2019-09-09,168.026667,168.666667,165.31,165.563333,1586154
2019-09-10,165.0,167.6,162.666667,167.433333,2410440
2019-09-11,168.176667,175.003333,167.433333,174.273333,2964117
2019-09-12,174.54,175.993333,173.753333,174.373333,1847274
2019-09-13,174.546667,175.656667,173.113333,174.406667,1150761
2019-09-16,172.926667,174.79,171.346667,174.546667,1266060
2019-09-17,175.0,177.493333,173.746667,176.723333,1856610
2019-09-18,176.103333,177.06,174.51,176.923333,1716219
2019-09-19,176.453333,179.333333,176.083333,176.483333,1370466
2019-09-20,175.68,178.96,175.33,177.053333,2099601
2019-09-23,176.486667,178.116667,175.473333,175.986667,1503531
2019-09-24,177.333333,182.083333,176.026667,180.486667,3743880
2019-09-25,180.006667,181.806667,177.566667,181.67,2386950
2019-09-26,181.666667,182.476667,178.846667,181.096667,1953999
2019-09-27,182.356667,183.0,177.123333,177.91,1449114
2019-09-30,178.643333,181.353333,178.443333,179.976667,1440822
2019-10-01,179.98,180.98,176.066667,176.2,1393230
2019-10-02,176.0,176.09,168.766667,170.63,2848311
2019-10-03,170.76,173.076667,167.336667,173.023333,1787199
2019-10-04,174.113333,176.513333,173.656667,176.393333,1350681
2019-10-07,176.146667,176.87,175.21,175.533333,926907
2019-10-08,174.083333,174.733333,169.513333,169.666667,1714656
2019-10-09,171.586667,172.256667,170.366667,171.373333,1137669
2019-10-10,170.473333,172.223333,169.576667,170.41,1174704
2019-10-11,172.666667,175.96,172.43,172.676667,1894629
2019-10-14,172.88,174.6,172.686667,172.96,880203
2019-10-15,173.963333,176.78,173.83,176.07,1283913
2019-10-16,175.64,177.9,175.0,176.746667,1224150
2019-10-17,178.23,178.996667,176.153333,176.466667,2263965
2019-10-18,182.333333,189.993333,181.853333,188.75,6955227
2019-10-21,188.07,188.613333,186.343333,187.566667,2616798
