date,open,high,low,close,volume
2019-01-02,169.71,173.18,169.05,172.41,4242898
2019-01-03,171.84,171.84,168.21,168.61,4810468
2019-01-04,170.18,174.74,169.52,173.62,4762627
2019-01-07,173.83,178.18,173.83,177.04,4928789
2019-01-08,178.57,179.59,175.61,177.89,4722367
2019-01-09,177.87,181.27,177.1,179.73,4922046
2019-01-10,178.03,179.24,176.34,179.06,3605294
2019-01-11,177.93,180.26,177.12,179.41,3285063
2019-01-14,177.59,179.23,176.9,178.81,3871399
2019-01-15,176.08,177.82,175.2,176.47,5016065
2019-01-16,177.09,177.93,175.86,177.04,4075410
2019-01-17,174.01,175.46,172.0,174.87,6499188
2019-01-18,176.98,180.04,176.18,179.58,6371422
2019-01-22,177.49,178.6,175.36,177.11,6272715
2019-01-23,176.59,178.06,174.53,176.89,4910402
2019-01-24,177.0,177.53,175.3,177.29,3860309
2019-01-25,179.78,180.87,178.61,180.4,4502516
2019-01-28,178.97,179.99,177.41,179.83,4091373
2019-01-29,178.96,180.15,178.09,179.69,3686877
2019-01-30,180.47,184.2,179.78,182.18,5197765
2019-01-31,181.5,184.67,181.06,183.53,5138001
2019-02-01,184.03,185.15,182.83,184.37,4513184
2019-02-04,184.3,186.43,183.84,186.43,3050201
2019-02-05,186.89,186.99,184.69,186.39,4135159
2019-02-06,186.69,186.69,184.06,184.72,3072472
2019-02-07,183.74,184.92,182.45,184.07,2793487
2019-02-08,183.05,184.58,182.72,184.54,2792477
2019-02-11,185.0,185.42,182.75,182.92,3729222
2019-02-12,183.84,186.4,183.52,185.52,3773229
2019-02-13,186.3,188.68,185.92,188.41,4147029
2019-02-14,187.5,188.93,186.0,187.71,2600831
2019-02-15,189.87,192.62,189.05,192.39,4997891
2019-02-19,191.71,193.19,191.28,192.33,3828464
2019-02-20,192.39,192.4,191.11,191.85,3970075
2019-02-21,191.85,192.37,190.61,191.82,3094240
2019-02-22,191.69,192.54,191.62,192.39,3321635
2019-02-25,192.75,193.42,189.96,189.98,6190665
2019-02-26,185.59,188.47,182.8,188.3,13635082
2019-02-27,187.9,188.5,183.21,183.67,8766217
2019-02-28,183.6,185.19,183.11,185.14,8060552
2019-03-01,185.82,186.56,182.86,185.17,5481417
2019-03-04,186.2,186.24,182.1,183.81,5046772
2019-03-05,184.24,185.12,183.25,184.0,3690994
2019-03-06,184.53,184.97,183.84,184.45,4460878
2019-03-07,184.39,184.62,181.58,182.51,4122194
2019-03-08,181.49,181.91,179.52,181.23,3867055
2019-03-11,182.0,183.2,181.2,182.44,3866236
2019-03-12,183.43,184.27,182.33,184.0,3776971
2019-03-13,183.24,183.78,181.08,181.14,4528250
2019-03-14,181.28,181.74,180.5,181.61,4393038
2019-03-15,182.3,182.49,179.57,182.23,8059489
2019-03-18,182.53,183.48,182.33,183.42,4395846
2019-03-19,184.19,185.82,183.48,184.13,4437087
2019-03-20,184.3,187.12,183.43,186.1,4772648
2019-03-21,185.5,190.0,185.5,189.97,4756126
2019-03-22,189.31,192.05,188.67,188.75,5173899
2019-03-25,188.75,191.71,188.51,189.68,3845892
2019-03-26,190.69,192.19,188.74,189.34,4143254
2019-03-27,189.65,191.61,188.39,189.25,4298373
2019-03-28,189.91,191.4,189.16,190.06,3326131
2019-03-29,190.85,192.04,190.14,191.89,4674122
2019-04-01,192.99,195.9,192.85,195.64,5381379
2019-04-02,195.5,195.5,194.02,194.31,2717818
2019-04-03,194.98,198.79,194.11,198.61,4581479
2019-04-04,199.0,200.49,198.02,200.45,3138816
2019-04-05,200.86,203.13,200.61,202.06,3615266
2019-04-08,201.37,203.79,201.24,203.55,3040935
2019-04-09,202.26,202.71,200.46,200.9,3721698
2019-04-10,201.26,201.6,198.02,199.43,3587644
2019-04-11,199.9,201.5,199.03,201.48,2465415
2019-04-12,202.13,204.26,202.13,203.85,3097939
2019-04-15,204.16,205.14,203.4,204.86,3049880
2019-04-16,205.25,205.99,204.29,204.47,3271592
2019-04-17,205.34,206.84,205.32,206.55,3271891
2019-04-18,206.02,207.78,205.1,205.66,3162460
2019-04-22,204.11,206.25,204.0,204.78,2594207
2019-04-23,205.14,207.33,203.43,206.05,3702592
2019-04-24,206.16,208.3,205.54,206.72,2750949
2019-04-25,206.01,207.72,205.06,206.5,3292133
2019-04-26,205.88,206.14,203.34,203.61,3560313
2019-04-29,203.31,203.8,200.34,202.16,3785216
2019-04-30,201.55,203.75,200.79,203.7,3415616
