timestamp,open,high,low,close,volume,symbol,source,quote_currency,trade_count
2021-07-27T00:00:00Z,37270.3,39524.3,36406.8,39506.2,5033.9078549803,BTC,kraken:XBTUSD_1440.csv,USD,40715
2021-07-28T00:00:00Z,39475.1,40919.1,38805.0,40011.0,7225.1845281208,BTC,kraken:XBTUSD_1440.csv,USD,46271
2021-07-29T00:00:00Z,40025.4,40625.0,39267.2,40000.0,3197.10039471,BTC,kraken:XBTUSD_1440.csv,USD,24636
2021-07-30T00:00:00Z,40000.0,42306.8,38345.1,42229.6,5116.8191507902,BTC,kraken:XBTUSD_1440.csv,USD,36514
2021-07-31T00:00:00Z,42234.9,42400.0,41060.9,41488.5,2953.69498726,BTC,kraken:XBTUSD_1440.csv,USD,24281
2021-08-01T00:00:00Z,41500.2,42598.7,39413.5,39889.1,3446.9806098302,BTC,kraken:XBTUSD_1440.csv,USD,28295
2021-08-02T00:00:00Z,39889.9,40440.8,38700.0,39152.3,3504.70836076,BTC,kraken:XBTUSD_1440.csv,USD,26213
2021-08-03T00:00:00Z,39152.4,39791.1,37655.0,38163.0,2952.96871944,BTC,kraken:XBTUSD_1440.csv,USD,26951
2021-08-04T00:00:00Z,38163.0,39950.0,37527.9,39749.0,3280.09621767,BTC,kraken:XBTUSD_1440.csv,USD,25886
2021-08-05T00:00:00Z,39749.0,41403.5,37355.0,40886.4,4722.9859613101,BTC,kraken:XBTUSD_1440.csv,USD,38580
2021-08-06T00:00:00Z,40886.5,43401.9,39900.0,42823.9,5187.4077333602,BTC,kraken:XBTUSD_1440.csv,USD,39610
2021-08-07T00:00:00Z,42861.7,44721.8,42495.0,44610.7,4617.8705163301,BTC,kraken:XBTUSD_1440.csv,USD,39045
2021-08-08T00:00:00Z,44612.1,45348.0,43320.0,43845.6,3667.28592934,BTC,kraken:XBTUSD_1440.csv,USD,33681
2021-08-09T00:00:00Z,43845.6,46484.1,42827.7,46307.1,5654.1015815302,BTC,kraken:XBTUSD_1440.csv,USD,44759
2021-08-10T00:00:00Z,46300.8,46688.0,44666.0,45595.1,3102.04353969,BTC,kraken:XBTUSD_1440.csv,USD,32531
2021-08-11T00:00:00Z,45606.9,46736.4,45373.5,45571.7,3504.5328103,BTC,kraken:XBTUSD_1440.csv,USD,31536
2021-08-12T00:00:00Z,45570.0,46195.4,43800.1,44401.1,3570.42624032,BTC,kraken:XBTUSD_1440.csv,USD,30756
2021-08-13T00:00:00Z,44401.1,47898.5,44251.2,47823.3,3816.14935216,BTC,kraken:XBTUSD_1440.csv,USD,29844
2021-08-14T00:00:00Z,47823.2,48164.0,46042.5,47115.2,2970.19914208,BTC,kraken:XBTUSD_1440.csv,USD,27027
2021-08-15T00:00:00Z,47111.8,47385.0,45550.0,47019.3,2101.35909566,BTC,kraken:XBTUSD_1440.csv,USD,23278
2021-08-16T00:00:00Z,47023.7,48072.6,45697.4,45926.3,2739.39057218,BTC,kraken:XBTUSD_1440.csv,USD,29307
2021-08-17T00:00:00Z,45926.2,47172.3,44401.2,44672.2,3292.6423671601,BTC,kraken:XBTUSD_1440.csv,USD,32535
2021-08-18T00:00:00Z,44672.3,46000.0,44250.0,44714.7,3213.17945183,BTC,kraken:XBTUSD_1440.csv,USD,31687
2021-08-19T00:00:00Z,44720.2,47062.2,44000.0,46765.3,2627.8533089,BTC,kraken:XBTUSD_1440.csv,USD,28679
2021-08-20T00:00:00Z,46770.8,49400.0,46662.9,49345.4,3541.2337214301,BTC,kraken:XBTUSD_1440.csv,USD,32615
2021-08-21T00:00:00Z,49345.5,49790.0,48267.6,48865.4,2697.47503994,BTC,kraken:XBTUSD_1440.csv,USD,33801
2021-08-22T00:00:00Z,48865.3,49532.3,48058.1,49293.6,1740.18402632,BTC,kraken:XBTUSD_1440.csv,USD,17750
2021-08-23T00:00:00Z,49293.4,50500.0,49060.0,49517.3,3119.26102911,BTC,kraken:XBTUSD_1440.csv,USD,28756
2021-08-24T00:00:00Z,49517.2,49867.0,47601.1,47725.4,3149.2929424901,BTC,kraken:XBTUSD_1440.csv,USD,31049
2021-08-25T00:00:00Z,47715.1,49245.0,47146.3,48991.3,2613.92333568,BTC,kraken:XBTUSD_1440.csv,USD,28518
2021-08-26T00:00:00Z,48991.4,49350.0,46284.8,46848.9,3194.86087564,BTC,kraken:XBTUSD_1440.csv,USD,31578
2021-08-27T00:00:00Z,46846.7,49174.9,46386.4,49074.9,2672.64773984,BTC,kraken:XBTUSD_1440.csv,USD,26962
2021-08-28T00:00:00Z,49074.9,49314.0,48393.9,48895.7,1300.71840626,BTC,kraken:XBTUSD_1440.csv,USD,14354
2021-08-29T00:00:00Z,48895.7,49653.9,47800.0,48787.7,2232.52440756,BTC,kraken:XBTUSD_1440.csv,USD,19805
2021-08-30T00:00:00Z,48787.7,48900.0,46861.6,46985.7,2528.07798392,BTC,kraken:XBTUSD_1440.csv,USD,25281
2021-08-31T00:00:00Z,46987.1,48248.0,46715.0,47140.0,2213.75081915,BTC,kraken:XBTUSD_1440.csv,USD,25765
2021-09-01T00:00:00Z,47140.0,49137.3,46550.0,48872.2,2575.08182011,BTC,kraken:XBTUSD_1440.csv,USD,27098
2021-09-02T00:00:00Z,48872.1,50372.9,48622.0,49290.3,3436.6645161701,BTC,kraken:XBTUSD_1440.csv,USD,29051
2021-09-03T00:00:00Z,49290.2,51009.7,48356.0,50018.6,3628.82427331,BTC,kraken:XBTUSD_1440.csv,USD,32971
2021-09-04T00:00:00Z,50022.9,50559.5,49363.6,49956.1,1604.31873364,BTC,kraken:XBTUSD_1440.csv,USD,18255
2021-09-05T00:00:00Z,49956.1,51890.9,49512.4,51767.9,1807.72703411,BTC,kraken:XBTUSD_1440.csv,USD,20108
2021-09-06T00:00:00Z,51768.0,52800.0,51025.5,52688.3,2979.38538145,BTC,kraken:XBTUSD_1440.csv,USD,24452
2021-09-07T00:00:00Z,52688.2,52900.0,42000.0,46882.1,8797.5533727708,BTC,kraken:XBTUSD_1440.csv,USD,80423
2021-09-08T00:00:00Z,46889.5,47362.4,44444.0,46073.4,3486.8708239101,BTC,kraken:XBTUSD_1440.csv,USD,33739
2021-09-09T00:00:00Z,46064.3,47399.0,45498.7,46389.6,2328.76679262,BTC,kraken:XBTUSD_1440.csv,USD,27076
2021-09-10T00:00:00Z,46389.7,47035.8,44135.2,44842.2,3303.07297039,BTC,kraken:XBTUSD_1440.csv,USD,30895
2021-09-11T00:00:00Z,44842.2,45992.4,44741.0,45137.4,1239.97337633,BTC,kraken:XBTUSD_1440.csv,USD,15443
2021-09-12T00:00:00Z,45148.8,46487.9,44770.0,46061.3,1202.06666163,BTC,kraken:XBTUSD_1440.csv,USD,16876
2021-09-13T00:00:00Z,46061.3,46879.0,43374.9,44965.8,3673.5190491901,BTC,kraken:XBTUSD_1440.csv,USD,35698
2021-09-14T00:00:00Z,44965.8,47260.0,44700.0,47145.9,2114.13267011,BTC,kraken:XBTUSD_1440.csv,USD,24017
2021-09-15T00:00:00Z,47110.5,48481.0,46744.0,48152.3,2160.39781268,BTC,kraken:XBTUSD_1440.csv,USD,23027
2021-09-16T00:00:00Z,48152.3,48485.8,47030.1,47786.9,2372.97320098,BTC,kraken:XBTUSD_1440.csv,USD,22748
2021-09-17T00:00:00Z,47786.9,48185.9,46745.7,47269.7,2007.83571876,BTC,kraken:XBTUSD_1440.csv,USD,20582
2021-09-18T00:00:00Z,47269.7,48800.0,47077.9,48309.9,1277.08379196,BTC,kraken:XBTUSD_1440.csv,USD,15306
2021-09-19T00:00:00Z,48306.9,48379.1,46851.2,47237.8,1219.51050215,BTC,kraken:XBTUSD_1440.csv,USD,14770
2021-09-20T00:00:00Z,47247.3,47307.7,42510.0,42992.9,5755.7864731302,BTC,kraken:XBTUSD_1440.csv,USD,44520
2021-09-21T00:00:00Z,42992.9,43624.7,39579.0,40710.6,7261.1516045702,BTC,kraken:XBTUSD_1440.csv,USD,52940
2021-09-22T00:00:00Z,40710.5,44024.2,40600.0,43562.8,3503.53780428,BTC,kraken:XBTUSD_1440.csv,USD,31271
2021-09-23T00:00:00Z,43563.3,45000.0,43111.6,44889.8,4176.71154133,BTC,kraken:XBTUSD_1440.csv,USD,28456
2021-09-24T00:00:00Z,44888.9,45153.0,40750.0,42833.2,4412.37782314,BTC,kraken:XBTUSD_1440.csv,USD,39431
2021-09-25T00:00:00Z,42831.7,43021.7,41705.1,42710.1,1058.57183586,BTC,kraken:XBTUSD_1440.csv,USD,15077
2021-09-26T00:00:00Z,42710.1,43930.4,40802.7,43204.6,2250.76323745,BTC,kraken:XBTUSD_1440.csv,USD,24215
2021-09-27T00:00:00Z,43175.2,44333.0,42120.7,42176.3,1977.8996415899,BTC,kraken:XBTUSD_1440.csv,USD,21018
2021-09-28T00:00:00Z,42176.3,42750.0,40875.6,41038.4,2231.71257206,BTC,kraken:XBTUSD_1440.csv,USD,20996
2021-09-29T00:00:00Z,41016.0,42579.9,40772.2,41524.8,1708.2588589999,BTC,kraken:XBTUSD_1440.csv,USD,20501
2021-09-30T00:00:00Z,41523.9,44100.0,41423.7,43798.7,3053.6462907101,BTC,kraken:XBTUSD_1440.csv,USD,37817
2021-10-01T00:00:00Z,43798.7,48475.0,43300.3,48163.7,6512.5404859505,BTC,kraken:XBTUSD_1440.csv,USD,39544
2021-10-02T00:00:00Z,48168.8,48349.2,47487.1,47662.0,1621.17649347,BTC,kraken:XBTUSD_1440.csv,USD,17654
2021-10-03T00:00:00Z,47657.3,49257.9,47131.1,48230.2,1653.13750113,BTC,kraken:XBTUSD_1440.csv,USD,18982
2021-10-04T00:00:00Z,48228.6,49500.0,46895.8,49243.3,2828.9287497,BTC,kraken:XBTUSD_1440.csv,USD,27884
2021-10-05T00:00:00Z,49239.2,51888.0,49084.3,51487.0,4047.3145890401,BTC,kraken:XBTUSD_1440.csv,USD,33590
2021-10-06T00:00:00Z,51492.9,55770.0,50366.4,55350.2,7380.2335466005,BTC,kraken:XBTUSD_1440.csv,USD,51966
2021-10-07T00:00:00Z,55350.2,55352.2,53399.8,53817.3,3123.8602239701,BTC,kraken:XBTUSD_1440.csv,USD,30878
2021-10-08T00:00:00Z,53817.4,56114.1,53685.0,53960.5,2630.7722918301,BTC,kraken:XBTUSD_1440.csv,USD,29411
2021-10-09T00:00:00Z,53960.9,55515.1,53700.0,54960.2,1238.78854205,BTC,kraken:XBTUSD_1440.csv,USD,19258
2021-10-10T00:00:00Z,54967.4,56500.0,54118.6,54677.5,2295.10818143,BTC,kraken:XBTUSD_1440.csv,USD,25688
2021-10-11T00:00:00Z,54678.9,57837.7,54450.2,57499.5,2787.0961290401,BTC,kraken:XBTUSD_1440.csv,USD,31938
2021-10-12T00:00:00Z,57482.8,57673.8,54019.2,56010.1,3699.8367330301,BTC,kraken:XBTUSD_1440.csv,USD,36112
2021-10-13T00:00:00Z,55991.9,57777.0,54271.2,57381.2,3018.73591985,BTC,kraken:XBTUSD_1440.csv,USD,33350
2021-10-14T00:00:00Z,57381.2,58580.4,56825.0,57377.6,2594.22360564,BTC,kraken:XBTUSD_1440.csv,USD,28621
2021-10-15T00:00:00Z,57357.1,62887.5,56888.5,61656.2,5171.6576872004,BTC,kraken:XBTUSD_1440.csv,USD,53746
2021-10-16T00:00:00Z,61669.8,62400.0,60162.0,60873.4,1963.72806446,BTC,kraken:XBTUSD_1440.csv,USD,24961
2021-10-17T00:00:00Z,60868.5,61674.3,58900.2,61526.5,2142.26443974,BTC,kraken:XBTUSD_1440.csv,USD,28374
2021-10-18T00:00:00Z,61526.1,62672.6,59900.0,62037.7,3406.1905642201,BTC,kraken:XBTUSD_1440.csv,USD,35225
2021-10-19T00:00:00Z,62009.6,64448.0,61320.0,64284.9,3564.4920666701,BTC,kraken:XBTUSD_1440.csv,USD,38201
2021-10-20T00:00:00Z,64291.6,66982.2,63546.2,66035.8,3553.4015067402,BTC,kraken:XBTUSD_1440.csv,USD,40625
2021-10-21T00:00:00Z,66035.7,66637.8,54100.0,62198.0,6504.9611483705,BTC,kraken:XBTUSD_1440.csv,USD,57632
2021-10-22T00:00:00Z,62197.4,63757.9,60034.2,60687.5,2972.78004094,BTC,kraken:XBTUSD_1440.csv,USD,33597
2021-10-23T00:00:00Z,60687.5,61713.9,59610.4,61296.9,1276.37709253,BTC,kraken:XBTUSD_1440.csv,USD,20111
2021-10-24T00:00:00Z,61297.6,61450.0,59523.0,60882.5,1443.19001317,BTC,kraken:XBTUSD_1440.csv,USD,21012
2021-10-25T00:00:00Z,60865.1,63700.0,60674.0,63081.8,2256.83615934,BTC,kraken:XBTUSD_1440.csv,USD,27612
2021-10-26T00:00:00Z,63081.7,63288.0,59824.2,60310.2,2575.37764474,BTC,kraken:XBTUSD_1440.csv,USD,30166
2021-10-27T00:00:00Z,60325.1,61477.1,58140.6,58500.1,3960.9791112803,BTC,kraken:XBTUSD_1440.csv,USD,43598
2021-10-28T00:00:00Z,58500.1,62490.0,57948.0,60613.5,4521.7777939901,BTC,kraken:XBTUSD_1440.csv,USD,46305
2021-10-29T00:00:00Z,60604.5,62950.0,60223.5,62246.5,2728.85257089,BTC,kraken:XBTUSD_1440.csv,USD,31273
2021-10-30T00:00:00Z,62246.4,62359.2,60741.1,61866.3,1202.80701854,BTC,kraken:XBTUSD_1440.csv,USD,22239
2021-10-31T00:00:00Z,61879.2,62422.8,60051.0,61380.1,1518.03039144,BTC,kraken:XBTUSD_1440.csv,USD,26396
2021-11-01T00:00:00Z,61380.1,62500.0,59449.1,60954.5,2653.29145478,BTC,kraken:XBTUSD_1440.csv,USD,31588
2021-11-02T00:00:00Z,60954.5,64327.0,60665.9,63279.7,2748.17239322,BTC,kraken:XBTUSD_1440.csv,USD,37462
2021-11-03T00:00:00Z,63279.8,63550.4,60810.3,62942.9,2575.67753077,BTC,kraken:XBTUSD_1440.csv,USD,31653
2021-11-04T00:00:00Z,62938.0,63115.0,60644.2,61449.0,1875.76279461,BTC,kraken:XBTUSD_1440.csv,USD,26603
2021-11-05T00:00:00Z,61448.9,62631.9,60804.4,61006.2,1431.43066774,BTC,kraken:XBTUSD_1440.csv,USD,23089
2021-11-06T00:00:00Z,61007.4,61602.1,60129.8,61536.3,1337.98498424,BTC,kraken:XBTUSD_1440.csv,USD,20253
2021-11-07T00:00:00Z,61535.4,63317.8,61388.0,63317.8,1554.00196888,BTC,kraken:XBTUSD_1440.csv,USD,23475
2021-11-08T00:00:00Z,63319.6,67777.7,63319.6,67559.8,3863.0958402102,BTC,kraken:XBTUSD_1440.csv,USD,46043
2021-11-09T00:00:00Z,67550.8,68495.0,66316.0,66950.0,3128.97221828,BTC,kraken:XBTUSD_1440.csv,USD,36642
2021-11-10T00:00:00Z,66950.1,68991.0,62700.1,64969.0,6353.7205970706,BTC,kraken:XBTUSD_1440.csv,USD,61082
2021-11-11T00:00:00Z,64969.0,65611.8,64108.2,64825.4,1606.7917784199,BTC,kraken:XBTUSD_1440.csv,USD,24439
2021-11-12T00:00:00Z,64825.1,65483.2,62300.5,64153.0,3153.2953957202,BTC,kraken:XBTUSD_1440.csv,USD,35616
2021-11-13T00:00:00Z,64151.3,64982.5,63415.0,64393.1,1391.47442027,BTC,kraken:XBTUSD_1440.csv,USD,18319
2021-11-14T00:00:00Z,64394.5,65495.0,63636.0,65495.0,1479.87272892,BTC,kraken:XBTUSD_1440.csv,USD,20821
2021-11-15T00:00:00Z,65495.0,66349.6,63423.1,63615.8,2184.39391802,BTC,kraken:XBTUSD_1440.csv,USD,30333
2021-11-16T00:00:00Z,63615.8,63615.8,58630.0,60137.2,5540.5239841204,BTC,kraken:XBTUSD_1440.csv,USD,58354
2021-11-17T00:00:00Z,60137.2,60847.0,58400.0,60367.8,3122.3347099801,BTC,kraken:XBTUSD_1440.csv,USD,32352
2021-11-18T00:00:00Z,60368.6,60964.4,56526.2,56921.7,4581.7945896602,BTC,kraken:XBTUSD_1440.csv,USD,48290
2021-11-19T00:00:00Z,56910.8,58384.5,55674.0,58099.6,2241.91928531,BTC,kraken:XBTUSD_1440.csv,USD,33346
2021-11-20T00:00:00Z,58107.2,59879.0,57435.2,59744.2,1745.52134658,BTC,kraken:XBTUSD_1440.csv,USD,23413
2021-11-21T00:00:00Z,59744.2,60050.0,58532.8,58646.2,1374.08430752,BTC,kraken:XBTUSD_1440.csv,USD,21166
2021-11-22T00:00:00Z,58660.3,59411.8,55633.6,56295.5,3918.6575036402,BTC,kraken:XBTUSD_1440.csv,USD,38762
2021-11-23T00:00:00Z,56290.2,57850.0,55362.7,57571.4,3805.1937175401,BTC,kraken:XBTUSD_1440.csv,USD,35787
2021-11-24T00:00:00Z,57574.0,57738.9,55909.0,57203.3,2504.62452366,BTC,kraken:XBTUSD_1440.csv,USD,31075
2021-11-25T00:00:00Z,57170.4,59400.0,57053.0,58932.6,2779.6893139101,BTC,kraken:XBTUSD_1440.csv,USD,30817
2021-11-26T00:00:00Z,58955.3,59193.8,53571.0,53789.0,6087.3482540803,BTC,kraken:XBTUSD_1440.csv,USD,54924
2021-11-27T00:00:00Z,53776.5,55314.1,53658.6,54784.9,2957.2345886503,BTC,kraken:XBTUSD_1440.csv,USD,25472
2021-11-28T00:00:00Z,54757.5,57485.7,53300.0,57300.0,2157.9423934999,BTC,kraken:XBTUSD_1440.csv,USD,29933
2021-11-29T00:00:00Z,57300.0,58890.0,56755.1,57830.2,2979.13113578,BTC,kraken:XBTUSD_1440.csv,USD,38569
2021-11-30T00:00:00Z,57830.2,59230.0,55932.6,56980.7,3880.8822989403,BTC,kraken:XBTUSD_1440.csv,USD,46528
2021-12-01T00:00:00Z,57007.4,59090.7,56520.0,57237.9,4211.5550330901,BTC,kraken:XBTUSD_1440.csv,USD,41458
2021-12-02T00:00:00Z,57237.2,57410.2,55848.2,56526.4,3226.8348339101,BTC,kraken:XBTUSD_1440.csv,USD,33357
2021-12-03T00:00:00Z,56528.2,57688.9,51752.6,53678.6,4366.2650863803,BTC,kraken:XBTUSD_1440.csv,USD,42103
2021-12-04T00:00:00Z,53675.0,53893.4,40150.1,49255.1,8936.375665251,BTC,kraken:XBTUSD_1440.csv,USD,93273
2021-12-05T00:00:00Z,49245.0,49750.0,47832.2,49443.3,3742.5107091401,BTC,kraken:XBTUSD_1440.csv,USD,35056
2021-12-06T00:00:00Z,49444.0,50957.6,47210.0,50564.3,4070.3929239901,BTC,kraken:XBTUSD_1440.csv,USD,39613
2021-12-07T00:00:00Z,50544.8,51955.0,50100.0,50650.1,2712.74988414,BTC,kraken:XBTUSD_1440.csv,USD,32481
2021-12-08T00:00:00Z,50650.1,51202.5,48579.3,50515.1,2997.4964788201,BTC,kraken:XBTUSD_1440.csv,USD,27149
2021-12-09T00:00:00Z,50525.1,50819.5,47298.4,47581.6,2691.4998108001,BTC,kraken:XBTUSD_1440.csv,USD,30424
2021-12-10T00:00:00Z,47576.4,50114.2,46888.8,47218.3,3323.5417558001,BTC,kraken:XBTUSD_1440.csv,USD,34264
2021-12-11T00:00:00Z,47173.9,49500.0,46800.0,49367.2,2068.4167713899,BTC,kraken:XBTUSD_1440.csv,USD,23586
2021-12-12T00:00:00Z,49406.0,50788.4,48697.8,50113.2,2022.36398205,BTC,kraken:XBTUSD_1440.csv,USD,22650
2021-12-13T00:00:00Z,50098.8,50219.8,45759.0,46732.2,4915.4230727502,BTC,kraken:XBTUSD_1440.csv,USD,41085
2021-12-14T00:00:00Z,46732.2,48690.0,46313.7,48399.2,3830.8240635501,BTC,kraken:XBTUSD_1440.csv,USD,35772
2021-12-15T00:00:00Z,48399.2,49512.5,46632.0,48881.3,4250.48170763,BTC,kraken:XBTUSD_1440.csv,USD,34511
2021-12-16T00:00:00Z,48881.8,49465.6,47560.0,47631.0,3345.2738369701,BTC,kraken:XBTUSD_1440.csv,USD,31997
2021-12-17T00:00:00Z,47639.9,48001.9,45500.0,46168.3,3794.8757959502,BTC,kraken:XBTUSD_1440.csv,USD,38927
2021-12-18T00:00:00Z,46166.6,47333.6,45520.2,46864.3,1868.9874995499,BTC,kraken:XBTUSD_1440.csv,USD,24363
2021-12-19T00:00:00Z,46858.0,48289.0,46484.8,46688.4,2067.31974122,BTC,kraken:XBTUSD_1440.csv,USD,22744
2021-12-20T00:00:00Z,46687.8,47549.8,45600.0,46898.1,2989.0172874701,BTC,kraken:XBTUSD_1440.csv,USD,30600
2021-12-21T00:00:00Z,46907.3,49321.1,46676.5,48925.9,3879.22273194,BTC,kraken:XBTUSD_1440.csv,USD,29852
2021-12-22T00:00:00Z,48925.9,49599.8,48491.0,48624.9,2036.6421753,BTC,kraken:XBTUSD_1440.csv,USD,24570
2021-12-23T00:00:00Z,48624.9,51391.2,48042.3,50818.8,3079.33948002,BTC,kraken:XBTUSD_1440.csv,USD,32242
2021-12-24T00:00:00Z,50818.8,51844.4,50456.0,50834.3,2363.11059866,BTC,kraken:XBTUSD_1440.csv,USD,28783
2021-12-25T00:00:00Z,50834.2,51154.2,50209.2,50436.0,1222.79596971,BTC,kraken:XBTUSD_1440.csv,USD,15356
2021-12-26T00:00:00Z,50436.1,51242.0,49427.9,50797.3,1079.30404079,BTC,kraken:XBTUSD_1440.csv,USD,15511
2021-12-27T00:00:00Z,50797.4,52111.0,50480.2,50687.4,1629.37532299,BTC,kraken:XBTUSD_1440.csv,USD,21968
2021-12-28T00:00:00Z,50687.5,50693.5,47305.5,47548.1,3521.5091963001,BTC,kraken:XBTUSD_1440.csv,USD,35217
2021-12-29T00:00:00Z,47549.8,48123.7,46120.0,46473.2,2346.5654002,BTC,kraken:XBTUSD_1440.csv,USD,26014
2021-12-30T00:00:00Z,46464.5,47907.4,45930.1,47143.8,1928.68412237,BTC,kraken:XBTUSD_1440.csv,USD,22090
2021-12-31T00:00:00Z,47143.8,48591.6,45530.3,46150.0,3113.0177165101,BTC,kraken:XBTUSD_1440.csv,USD,28633
2022-01-01T00:00:00Z,46150.0,47922.6,46150.0,47738.3,2133.68707098,BTC,kraken:XBTUSD_1440.csv,USD,19093
2022-01-02T00:00:00Z,47736.5,47950.4,46700.0,47304.6,1343.75926236,BTC,kraken:XBTUSD_1440.csv,USD,19384
