date,open,high,low,close,volume
2019-01-02,127.65,128.61,126.07,127.29,1391924
2019-01-03,126.44,127.25,124.45,124.67,1746168
2019-01-04,126.42,128.91,126.42,128.4,1977761
2019-01-07,127.85,128.78,126.79,127.36,1398944
2019-01-08,127.91,128.34,125.48,126.38,1627515
2019-01-09,127.48,128.39,126.93,127.96,2402028
2019-01-10,128.43,129.63,127.78,129.53,1307329
2019-01-11,129.0,129.94,128.24,129.52,1300381
2019-01-14,129.1,131.0,128.66,130.84,1877726
2019-01-15,131.69,133.13,130.33,132.45,2143897
2019-01-16,133.48,133.91,132.23,132.96,1803631
2019-01-17,133.02,133.67,132.2,132.86,2090823
2019-01-18,133.53,134.21,132.93,133.59,2240671
2019-01-22,133.12,133.4862,130.65,131.15,2432110
2019-01-23,131.18,132.36,130.17,132.06,1212559
2019-01-24,131.68,132.73,130.86,132.41,1270127
2019-01-25,133.11,134.43,132.0,132.29,1579376
2019-01-28,131.71,132.5,130.72,131.99,1323205
2019-01-29,131.63,132.1,130.71,131.4,1128127
2019-01-30,131.6,133.04,130.86,132.8,1317574
2019-01-31,132.34,133.27,131.49,133.05,2602456
2019-02-01,133.2,133.8,132.52,133.57,1331321
2019-02-04,133.17,133.94,132.53,133.93,1560503
2019-02-05,134.0,134.51,132.9,134.51,1903117
2019-02-06,131.62,132.0,129.57,129.88,3748755
2019-02-07,129.93,131.17,129.36,130.62,2225983
2019-02-08,130.12,130.46,128.58,130.35,1883241
2019-02-11,130.75,130.94,129.32,130.57,1444319
2019-02-12,131.27,132.57,130.57,132.24,1425207
2019-02-13,132.45,133.66,132.16,132.51,1490112
2019-02-14,131.69,131.69,129.89,130.72,1787100
2019-02-15,131.9,133.24,131.9,133.21,1420148
2019-02-19,132.99,134.07,132.41,133.76,1070626
2019-02-20,133.99,134.82,133.19,134.81,1166519
2019-02-21,134.87,135.71,134.22,134.71,1499804
2019-02-22,135.19,135.35,134.22,134.51,1414432
2019-02-25,135.06,135.94,134.59,135.37,1339613
2019-02-26,134.94,136.07,134.55,135.17,1290125
2019-02-27,134.31,135.03,133.03,133.03,1505223
2019-02-28,133.11,133.92,133.0,133.9,2090416
2019-03-01,134.71,135.4,134.03,134.12,1670908
2019-03-04,134.36,134.83,132.46,133.57,1301413
2019-03-05,133.76,134.07,132.78,133.54,1314560
2019-03-06,133.39,134.56,133.0,133.29,922658
2019-03-07,132.78,133.16,132.0,132.68,1245242
2019-03-08,132.01,132.85,131.63,132.36,1048044
2019-03-11,133.03,133.69,132.65,133.41,1367858
2019-03-12,133.84,134.71,133.7,134.1,1128081
2019-03-13,134.35,135.22,133.9,134.52,1501214
2019-03-14,134.94,135.95,134.39,135.4,1408079
2019-03-15,135.04,136.92,135.04,136.35,2307679
2019-03-18,136.69,137.88,136.38,137.38,1679417
2019-03-19,136.91,138.04,135.66,135.7,1679878
2019-03-20,135.97,136.59,134.69,134.72,1451017
2019-03-21,133.45,136.42,133.35,136.17,1154937
2019-03-22,135.35,138.06,135.0,136.62,1558524
2019-03-25,136.81,137.28,136.09,136.67,1159861
2019-03-26,137.18,137.75,136.69,137.33,1369944
2019-03-27,137.59,139.83,137.46,138.84,1818559
2019-03-28,138.9,139.54,137.79,139.08,1325866
2019-03-29,139.6,140.18,139.17,140.08,2007514
2019-04-01,140.61,141.59,140.34,141.46,1445734
2019-04-02,141.46,141.56,139.72,139.91,1372145
2019-04-03,139.79,139.99,137.18,137.84,1936981
2019-04-04,137.6,137.62,136.18,136.77,2271712
2019-04-05,137.0,137.8,136.64,137.59,1391165
2019-04-08,137.32,137.5,136.47,137.16,1065866
